vector_type,size,algorithm,time_ns,comparisons
almost_sorted,1900,MsdRadixSort,4584542,0
almost_sorted,1900,QuickSort,12855875,166832
almost_sorted,1900,StringMergeSort,4900875,14752
almost_sorted,1900,TernaryQuickSort,12942709,35661
almost_sorted,2000,MergeSort,4695375,27612
almost_sorted,2000,MsdRadixQuickSort,9436625,15298
almost_sorted,2000,MsdRadixSort,4830250,0
almost_sorted,2000,QuickSort,13748666,177110
almost_sorted,2000,StringMergeSort,5118250,15632
almost_sorted,2000,TernaryQuickSort,13646125,38522
almost_sorted,2100,MergeSort,4952083,29238
almost_sorted,2100,MsdRadixQuickSort,10146291,16154
almost_sorted,2100,MsdRadixSort,5053500,0
almost_sorted,2100,QuickSort,14242459,184245
almost_sorted,2100,StringMergeSort,5440291,16552
almost_sorted,2100,TernaryQuickSort,14069125,37388
almost_sorted,2200,MergeSort,5220625,30947
almost_sorted,2200,MsdRadixQuickSort,10548417,17255
almost_sorted,2200,MsdRadixSort,5381250,0
almost_sorted,2200,QuickSort,14431625,192843
almost_sorted,2200,StringMergeSort,5710083,17536
almost_sorted,2200,TernaryQuickSort,15129750,41835
almost_sorted,2300,MergeSort,5528792,32664
almost_sorted,2300,MsdRadixQuickSort,10915709,18173
almost_sorted,2300,MsdRadixSort,5775833,0
almost_sorted,2300,QuickSort,15092375,199360
almost_sorted,2300,StringMergeSort,6025125,18501
almost_sorted,2300,TernaryQuickSort,16675292,44883
almost_sorted,2400,MergeSort,5784458,34343
almost_sorted,2400,MsdRadixQuickSort,11872625,19575
almost_sorted,2400,MsdRadixSort,6064167,0
almost_sorted,2400,QuickSort,16059000,211401
almost_sorted,2400,StringMergeSort,6333958,19472
almost_sorted,2400,TernaryQuickSort,15758333,41882
almost_sorted,2500,MergeSort,6011042,36153
almost_sorted,2500,MsdRadixQuickSort,12486042,20397
almost_sorted,2500,MsdRadixSort,6275917,0
almost_sorted,2500,QuickSort,16220959,217546
almost_sorted,2500,StringMergeSort,6635375,20486
almost_sorted,2500,TernaryQuickSort,17196667,46915
almost_sorted,2600,MergeSort,6281417,37824
almost_sorted,2600,MsdRadixQuickSort,12980542,21447
almost_sorted,2600,MsdRadixSort,6705500,0
almost_sorted,2600,QuickSort,16989458,228043
almost_sorted,2600,StringMergeSort,6907292,21349
almost_sorted,2600,TernaryQuickSort,18200625,48408
almost_sorted,2700,MergeSort,6614416,39434
almost_sorted,2700,MsdRadixQuickSort,13505000,22849
almost_sorted,2700,MsdRadixSort,6950875,0
almost_sorted,2700,QuickSort,18178417,237055
almost_sorted,2700,StringMergeSort,7183417,22131
almost_sorted,2700,TernaryQuickSort,18443167,49171
almost_sorted,2800,MergeSort,6842375,41260
almost_sorted,2800,MsdRadixQuickSort,13704625,23178
almost_sorted,2800,MsdRadixSort,7351334,0
almost_sorted,2800,QuickSort,18599667,244615
almost_sorted,2800,StringMergeSort,7453333,23171
almost_sorted,2800,TernaryQuickSort,19075500,50856
almost_sorted,2900,MergeSort,7170208,43079
almost_sorted,2900,MsdRadixQuickSort,14654916,25235
almost_sorted,2900,MsdRadixSort,7504917,0
almost_sorted,2900,QuickSort,20285500,260695
almost_sorted,2900,StringMergeSort,7846500,24244
almost_sorted,2900,TernaryQuickSort,21037750,58004
almost_sorted,3000,MergeSort,7538834,44872
almost_sorted,3000,MsdRadixQuickSort,15453500,26815
almost_sorted,3000,MsdRadixSort,7814000,0
almost_sorted,3000,QuickSort,20492750,269204
almost_sorted,3000,StringMergeSort,8045458,25207
almost_sorted,3000,TernaryQuickSort,21177166,56197
almost_sorted,100,MergeSort,180042,654
almost_sorted,100,MsdRadixQuickSort,276167,288
almost_sorted,100,MsdRadixSort,235750,0
almost_sorted,100,QuickSort,490500,7462
almost_sorted,100,StringMergeSort,196792,451
almost_sorted,100,TernaryQuickSort,529875,1144
almost_sorted,200,MergeSort,380625,1553
almost_sorted,200,MsdRadixQuickSort,675333,810
almost_sorted,200,MsdRadixSort,503458,0
almost_sorted,200,QuickSort,1070958,15033
almost_sorted,200,StringMergeSort,427042,989
almost_sorted,200,TernaryQuickSort,1093333,2357
almost_sorted,300,MergeSort,643667,2637
almost_sorted,300,MsdRadixQuickSort,1146541,1335
almost_sorted,300,MsdRadixSort,778750,0
almost_sorted,300,QuickSort,1648458,23133
almost_sorted,300,StringMergeSort,648916,1645
almost_sorted,300,TernaryQuickSort,1853000,4351
almost_sorted,400,MergeSort,836625,3780
almost_sorted,400,MsdRadixQuickSort,1437875,1827
almost_sorted,400,MsdRadixSort,1020083,0
almost_sorted,400,QuickSort,2230417,31297
almost_sorted,400,StringMergeSort,968292,2366
almost_sorted,400,TernaryQuickSort,2548250,5861
almost_sorted,500,MergeSort,1025375,5093
almost_sorted,500,MsdRadixQuickSort,1924750,2623
almost_sorted,500,MsdRadixSort,1268250,0
almost_sorted,500,QuickSort,2932375,40610
almost_sorted,500,StringMergeSort,1134916,3104
almost_sorted,500,TernaryQuickSort,3196167,7714
almost_sorted,600,MergeSort,1255125,6301
almost_sorted,600,MsdRadixQuickSort,2494541,3351
almost_sorted,600,MsdRadixSort,1489875,0
almost_sorted,600,QuickSort,3455083,49284
almost_sorted,600,StringMergeSort,1384208,3772
almost_sorted,600,TernaryQuickSort,3606791,8447
almost_sorted,700,MergeSort,1492708,7602
almost_sorted,700,MsdRadixQuickSort,2763834,3813
almost_sorted,700,MsdRadixSort,1853333,0
almost_sorted,700,QuickSort,4011125,56823
almost_sorted,700,StringMergeSort,1655750,4516
almost_sorted,700,TernaryQuickSort,4733667,13209
almost_sorted,800,MergeSort,1774208,8970
almost_sorted,800,MsdRadixQuickSort,3221250,4487
almost_sorted,800,MsdRadixSort,2087708,0
almost_sorted,800,QuickSort,5035833,67631
almost_sorted,800,StringMergeSort,1919708,5304
almost_sorted,800,TernaryQuickSort,5089584,12941
almost_sorted,900,MergeSort,1966000,10329
almost_sorted,900,MsdRadixQuickSort,3875667,5474
almost_sorted,900,MsdRadixSort,2099500,0
almost_sorted,900,QuickSort,5942041,76518
almost_sorted,900,StringMergeSort,2140042,6020
almost_sorted,900,TernaryQuickSort,5784250,14619
almost_sorted,1000,MergeSort,2195917,11870
almost_sorted,1000,MsdRadixQuickSort,4240166,6194
almost_sorted,1000,MsdRadixSort,2368458,0
almost_sorted,1000,QuickSort,6379250,84064
almost_sorted,1000,StringMergeSort,2549792,6936
almost_sorted,1000,TernaryQuickSort,6292125,15569
almost_sorted,1100,MergeSort,2473583,13259
almost_sorted,1100,MsdRadixQuickSort,4777166,6770
almost_sorted,1100,MsdRadixSort,2487083,0
almost_sorted,1100,QuickSort,6669166,91553
almost_sorted,1100,StringMergeSort,2707917,7736
almost_sorted,1100,TernaryQuickSort,7048208,18126
almost_sorted,1200,MergeSort,2702167,14762
almost_sorted,1200,MsdRadixQuickSort,5238417,7661
almost_sorted,1200,MsdRadixSort,2724459,0
almost_sorted,1200,QuickSort,7828584,101305
almost_sorted,1200,StringMergeSort,2969458,8632
almost_sorted,1200,TernaryQuickSort,7491916,19753
almost_sorted,1300,MergeSort,3034416,16222
almost_sorted,1300,MsdRadixQuickSort,5682375,8448
almost_sorted,1300,MsdRadixSort,2989875,0
almost_sorted,1300,QuickSort,8392667,109295
almost_sorted,1300,StringMergeSort,3226416,9411
almost_sorted,1300,TernaryQuickSort,8306500,21201
almost_sorted,1400,MergeSort,3232875,17800
almost_sorted,1400,MsdRadixQuickSort,6232542,9423
almost_sorted,1400,MsdRadixSort,3228041,0
almost_sorted,1400,QuickSort,8584333,115618
almost_sorted,1400,StringMergeSort,3515875,10326
almost_sorted,1400,TernaryQuickSort,9002875,23701
almost_sorted,1500,MergeSort,3576209,19417
almost_sorted,1500,MsdRadixQuickSort,6657084,10542
almost_sorted,1500,MsdRadixSort,3417125,0
almost_sorted,1500,QuickSort,9635166,129690
almost_sorted,1500,StringMergeSort,3784792,11322
almost_sorted,1500,TernaryQuickSort,9831292,26123
almost_sorted,1600,MergeSort,3712042,21005
almost_sorted,1600,MsdRadixQuickSort,7237417,11331
almost_sorted,1600,MsdRadixSort,3620792,0
almost_sorted,1600,QuickSort,10523791,137695
almost_sorted,1600,StringMergeSort,4103292,12177
almost_sorted,1600,TernaryQuickSort,10970583,28399
almost_sorted,1700,MergeSort,4029500,22627
almost_sorted,1700,MsdRadixQuickSort,7827334,12381
almost_sorted,1700,MsdRadixSort,3874458,0
almost_sorted,1700,QuickSort,11461250,145736
almost_sorted,1700,StringMergeSort,4340917,13095
almost_sorted,1700,TernaryQuickSort,11497125,30499
almost_sorted,1800,MergeSort,4201334,24184
almost_sorted,1800,MsdRadixQuickSort,8493458,13517
almost_sorted,1800,MsdRadixSort,4242291,0
almost_sorted,1800,QuickSort,11362916,151302
almost_sorted,1800,StringMergeSort,4650375,13942
almost_sorted,1800,TernaryQuickSort,11821166,31393
almost_sorted,1900,MergeSort,4502208,26004
almost_sorted,1900,MsdRadixQuickSort,8776667,14083
almost_sorted,1900,MsdRadixSort,4349000,0
almost_sorted,1900,QuickSort,13277958,165253
almost_sorted,1900,StringMergeSort,4894792,14998
almost_sorted,1900,TernaryQuickSort,13212208,35350
almost_sorted,2000,MergeSort,4715334,27587
almost_sorted,2000,MsdRadixQuickSort,9570667,15595
almost_sorted,2000,MsdRadixSort,4652334,0
almost_sorted,2000,QuickSort,13360250,171835
almost_sorted,2000,StringMergeSort,5150458,15804
almost_sorted,2000,TernaryQuickSort,13852958,36266
almost_sorted,2100,MergeSort,5001833,29310
almost_sorted,2100,MsdRadixQuickSort,9933750,16215
almost_sorted,2100,MsdRadixSort,5067166,0
almost_sorted,2100,QuickSort,14008583,184890
almost_sorted,2100,StringMergeSort,5496916,16778
almost_sorted,2100,TernaryQuickSort,14065791,39717
almost_sorted,2200,MergeSort,5219042,30997
almost_sorted,2200,MsdRadixQuickSort,10676000,17547
almost_sorted,2200,MsdRadixSort,5273792,0
almost_sorted,2200,QuickSort,14225417,189806
almost_sorted,2200,StringMergeSort,5725750,17696
almost_sorted,2200,TernaryQuickSort,14591250,37981
almost_sorted,2300,MergeSort,5545208,32539
almost_sorted,2300,MsdRadixQuickSort,11409209,18505
almost_sorted,2300,MsdRadixSort,5602792,0
almost_sorted,2300,QuickSort,15391750,201237
almost_sorted,2300,StringMergeSort,6031792,18492
almost_sorted,2300,TernaryQuickSort,15618542,42960
almost_sorted,2400,MergeSort,5728291,34342
almost_sorted,2400,MsdRadixQuickSort,11920750,19719
almost_sorted,2400,MsdRadixSort,5851875,0
almost_sorted,2400,QuickSort,16507958,211064
almost_sorted,2400,StringMergeSort,6278500,19534
almost_sorted,2400,TernaryQuickSort,16515333,45361
almost_sorted,2500,MergeSort,6051750,36143
almost_sorted,2500,MsdRadixQuickSort,12230708,20162
almost_sorted,2500,MsdRadixSort,6263250,0
almost_sorted,2500,QuickSort,16877500,219486
almost_sorted,2500,StringMergeSort,6603708,20513
almost_sorted,2500,TernaryQuickSort,16866667,45063
almost_sorted,2600,MergeSort,6299416,37869
almost_sorted,2600,MsdRadixQuickSort,12992417,22073
almost_sorted,2600,MsdRadixSort,6608000,0
almost_sorted,2600,QuickSort,18017542,230750
almost_sorted,2600,StringMergeSort,6882125,21429
almost_sorted,2600,TernaryQuickSort,17301959,45022
almost_sorted,2700,MergeSort,6625709,39507
almost_sorted,2700,MsdRadixQuickSort,13324875,22141
almost_sorted,2700,MsdRadixSort,6856125,0
almost_sorted,2700,QuickSort,17682959,234011
almost_sorted,2700,StringMergeSort,7181417,22302
almost_sorted,2700,TernaryQuickSort,19160292,53149
almost_sorted,2800,MergeSort,6833416,41341
almost_sorted,2800,MsdRadixQuickSort,14070625,23855
almost_sorted,2800,MsdRadixSort,7133333,0
almost_sorted,2800,QuickSort,19613125,251111
almost_sorted,2800,StringMergeSort,7494542,23288
almost_sorted,2800,TernaryQuickSort,19249792,52902
almost_sorted,2900,MergeSort,7171250,43088
almost_sorted,2900,MsdRadixQuickSort,14590708,25025
almost_sorted,2900,MsdRadixSort,7395958,0
almost_sorted,2900,QuickSort,19542458,254946
almost_sorted,2900,StringMergeSort,7754375,24287
almost_sorted,2900,TernaryQuickSort,21361917,62146
almost_sorted,3000,MergeSort,7534958,44975
almost_sorted,3000,MsdRadixQuickSort,14963625,25756
almost_sorted,3000,MsdRadixSort,7802417,0
almost_sorted,3000,QuickSort,20291416,263953
almost_sorted,3000,StringMergeSort,8014917,25380
almost_sorted,3000,TernaryQuickSort,21196041,60225
almost_sorted,100,MergeSort,184417,662
almost_sorted,100,MsdRadixQuickSort,285625,295
almost_sorted,100,MsdRadixSort,248916,0
almost_sorted,100,QuickSort,504958,8532
almost_sorted,100,StringMergeSort,196333,456
almost_sorted,100,TernaryQuickSort,542791,1093
almost_sorted,200,MergeSort,380417,1577
almost_sorted,200,MsdRadixQuickSort,622625,738
almost_sorted,200,MsdRadixSort,504750,0
almost_sorted,200,QuickSort,1048708,16177
almost_sorted,200,StringMergeSort,421291,1057
almost_sorted,200,TernaryQuickSort,1169917,2602
almost_sorted,300,MergeSort,640667,2608
almost_sorted,300,MsdRadixQuickSort,1099292,1260
almost_sorted,300,MsdRadixSort,780625,0
almost_sorted,300,QuickSort,1677667,25546
almost_sorted,300,StringMergeSort,654416,1632
almost_sorted,300,TernaryQuickSort,2056541,4235
almost_sorted,400,MergeSort,817750,3803
almost_sorted,400,MsdRadixQuickSort,1467083,1910
almost_sorted,400,MsdRadixSort,1039958,0
almost_sorted,400,QuickSort,2385667,33516
almost_sorted,400,StringMergeSort,939000,2376
almost_sorted,400,TernaryQuickSort,2498667,5669
almost_sorted,500,MergeSort,1066083,5016
almost_sorted,500,MsdRadixQuickSort,1860000,2497
almost_sorted,500,MsdRadixSort,1300625,0
almost_sorted,500,QuickSort,3104791,42640
almost_sorted,500,StringMergeSort,1153208,3099
almost_sorted,500,TernaryQuickSort,3031875,6968
almost_sorted,600,MergeSort,1283625,6289
almost_sorted,600,MsdRadixQuickSort,2359542,3208
almost_sorted,600,MsdRadixSort,1484833,0
almost_sorted,600,QuickSort,3690000,49835
almost_sorted,600,StringMergeSort,1394916,3795
almost_sorted,600,TernaryQuickSort,4040417,9651
almost_sorted,700,MergeSort,1519583,7679
almost_sorted,700,MsdRadixQuickSort,2862417,4018
almost_sorted,700,MsdRadixSort,1693709,0
almost_sorted,700,QuickSort,4459833,59615
almost_sorted,700,StringMergeSort,1658375,4622
almost_sorted,700,TernaryQuickSort,4749000,12290
almost_sorted,800,MergeSort,1781041,9067
almost_sorted,800,MsdRadixQuickSort,3272792,4594
almost_sorted,800,MsdRadixSort,1972708,0
almost_sorted,800,QuickSort,5024917,68080
almost_sorted,800,StringMergeSort,2123292,5417
almost_sorted,800,TernaryQuickSort,5107542,12585
almost_sorted,900,MergeSort,1995667,10461
almost_sorted,900,MsdRadixQuickSort,3785625,5472
almost_sorted,900,MsdRadixSort,2106916,0
almost_sorted,900,QuickSort,5664208,76314
almost_sorted,900,StringMergeSort,2224959,6205
almost_sorted,900,TernaryQuickSort,6203541,17298
almost_sorted,1000,MergeSort,2217625,11938
almost_sorted,1000,MsdRadixQuickSort,4429708,6283
almost_sorted,1000,MsdRadixSort,2313708,0
almost_sorted,1000,QuickSort,6450750,85245
almost_sorted,1000,StringMergeSort,2457042,7094
almost_sorted,1000,TernaryQuickSort,6502292,16060
almost_sorted,1100,MergeSort,2468292,13321
almost_sorted,1100,MsdRadixQuickSort,4666542,6906
almost_sorted,1100,MsdRadixSort,2574250,0
almost_sorted,1100,QuickSort,7068333,91801
almost_sorted,1100,StringMergeSort,2713292,7841
almost_sorted,1100,TernaryQuickSort,7269791,19268
almost_sorted,1200,MergeSort,2767417,14733
almost_sorted,1200,MsdRadixQuickSort,5380583,7811
almost_sorted,1200,MsdRadixSort,2775291,0
almost_sorted,1200,QuickSort,7850875,103975
almost_sorted,1200,StringMergeSort,3284750,8619
almost_sorted,1200,TernaryQuickSort,7521209,18758
almost_sorted,1300,MergeSort,2997750,16306
almost_sorted,1300,MsdRadixQuickSort,6146250,8818
almost_sorted,1300,MsdRadixSort,2986458,0
almost_sorted,1300,QuickSort,8061833,107354
almost_sorted,1300,StringMergeSort,3323958,9517
almost_sorted,1300,TernaryQuickSort,8560500,21281
almost_sorted,1400,MergeSort,3268625,17829
almost_sorted,1400,MsdRadixQuickSort,6542250,9769
almost_sorted,1400,MsdRadixSort,3307042,0
almost_sorted,1400,QuickSort,9156709,120182
almost_sorted,1400,StringMergeSort,3669875,10324
almost_sorted,1400,TernaryQuickSort,9258666,24576
almost_sorted,1500,MergeSort,3513375,19563
almost_sorted,1500,MsdRadixQuickSort,7006959,10713
almost_sorted,1500,MsdRadixSort,3518791,0
almost_sorted,1500,QuickSort,9797250,126647
almost_sorted,1500,StringMergeSort,3882042,11377
almost_sorted,1500,TernaryQuickSort,10035792,27227
almost_sorted,1600,MergeSort,3915041,21089
almost_sorted,1600,MsdRadixQuickSort,7433542,11538
almost_sorted,1600,MsdRadixSort,3882708,0
almost_sorted,1600,QuickSort,10758125,138541
almost_sorted,1600,StringMergeSort,4162125,12190
almost_sorted,1600,TernaryQuickSort,10986292,28805
almost_sorted,1700,MergeSort,4054125,22701
almost_sorted,1700,MsdRadixQuickSort,7846083,12124
almost_sorted,1700,MsdRadixSort,4044625,0
almost_sorted,1700,QuickSort,10817958,144637
almost_sorted,1700,StringMergeSort,4489666,13077
almost_sorted,1700,TernaryQuickSort,11343459,29008
almost_sorted,1800,MergeSort,4394417,24318
almost_sorted,1800,MsdRadixQuickSort,8384250,13407
almost_sorted,1800,MsdRadixSort,4294750,0
almost_sorted,1800,QuickSort,11914833,158445
almost_sorted,1800,StringMergeSort,4674875,13942
almost_sorted,1800,TernaryQuickSort,12640084,35200
almost_sorted,1900,MergeSort,4583792,25926
almost_sorted,1900,MsdRadixQuickSort,9088250,14609
almost_sorted,1900,MsdRadixSort,4619167,0
almost_sorted,1900,QuickSort,12458541,163186
almost_sorted,1900,StringMergeSort,5000125,14830
almost_sorted,1900,TernaryQuickSort,13275834,37334
almost_sorted,2000,MergeSort,4782541,27719
almost_sorted,2000,MsdRadixQuickSort,9711250,15517
almost_sorted,2000,MsdRadixSort,4859208,0
almost_sorted,2000,QuickSort,13634375,173403
almost_sorted,2000,StringMergeSort,5231125,15826
almost_sorted,2000,TernaryQuickSort,13868833,37860
almost_sorted,2100,MergeSort,5038209,29373
almost_sorted,2100,MsdRadixQuickSort,10021584,16275
almost_sorted,2100,MsdRadixSort,5186125,0
almost_sorted,2100,QuickSort,13744041,182867
almost_sorted,2100,StringMergeSort,5628917,16694
almost_sorted,2100,TernaryQuickSort,14819625,39631
almost_sorted,2200,MergeSort,5282417,30985
almost_sorted,2200,MsdRadixQuickSort,10656709,16971
almost_sorted,2200,MsdRadixSort,5396125,0
almost_sorted,2200,QuickSort,14981250,192496
almost_sorted,2200,StringMergeSort,5801208,17586
almost_sorted,2200,TernaryQuickSort,14638375,38709
almost_sorted,2300,MergeSort,5502834,32695
almost_sorted,2300,MsdRadixQuickSort,11287750,18449
almost_sorted,2300,MsdRadixSort,5732875,0
almost_sorted,2300,QuickSort,15191792,198376
almost_sorted,2300,StringMergeSort,6319958,18502
almost_sorted,2300,TernaryQuickSort,15952250,42720
almost_sorted,2400,MergeSort,5833375,34353
almost_sorted,2400,MsdRadixQuickSort,11888041,19654
almost_sorted,2400,MsdRadixSort,6048792,0
almost_sorted,2400,QuickSort,16130041,208361
almost_sorted,2400,StringMergeSort,6416958,19387
almost_sorted,2400,TernaryQuickSort,16479708,44358
almost_sorted,2500,MergeSort,6175542,36043
almost_sorted,2500,MsdRadixQuickSort,12565750,20552
almost_sorted,2500,MsdRadixSort,6391500,0
almost_sorted,2500,QuickSort,16765833,215637
almost_sorted,2500,StringMergeSort,6644167,20263
almost_sorted,2500,TernaryQuickSort,17315750,46342
almost_sorted,2600,MergeSort,6441541,37747
almost_sorted,2600,MsdRadixQuickSort,12988667,21388
almost_sorted,2600,MsdRadixSort,6684333,0
almost_sorted,2600,QuickSort,17768625,226062
almost_sorted,2600,StringMergeSort,6919334,21268
almost_sorted,2600,TernaryQuickSort,17690625,47159
almost_sorted,2700,MergeSort,6624000,39676
almost_sorted,2700,MsdRadixQuickSort,13691625,22641
almost_sorted,2700,MsdRadixSort,6971625,0
almost_sorted,2700,QuickSort,18749750,234021
almost_sorted,2700,StringMergeSort,7293125,22332
almost_sorted,2700,TernaryQuickSort,18810625,50808
almost_sorted,2800,MergeSort,6913625,41311
almost_sorted,2800,MsdRadixQuickSort,14341042,24279
almost_sorted,2800,MsdRadixSort,7366542,0
almost_sorted,2800,QuickSort,19437125,244912
almost_sorted,2800,StringMergeSort,7515625,23199
